,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,embark_Q,embark_S
797,1,3,0,0.10389216177831348,0,0,-0.6701265213397742,0,1
798,0,3,1,0.026738040683014372,0,0,-0.723594135472411,0,0
799,0,3,0,0.026738040683014372,1,1,-0.10141216365787162,0,1
800,0,2,1,0.3353545250642108,0,0,-0.5114004021414016,0,1
801,1,2,0,0.10389216177831348,1,1,-0.02419464788967308,0,1
802,1,1,1,-1.4391902601276687,1,2,2.6876109653982496,0,1
803,1,3,1,-2.255480861315933,0,1,-0.6762524442573846,0,0
804,1,3,1,-0.20472432260288295,0,0,-0.7329411319049234,0,1
805,0,3,1,0.10389216177831348,0,0,-0.7035249354218003,0,1
806,0,1,1,0.7211251305407064,0,0,-0.9894135949921541,0,1
807,0,3,0,-0.8991114124605749,0,0,-0.7035249354218003,0,1
808,0,2,1,0.7211251305407064,0,0,-0.5114004021414016,0,1
809,1,1,0,0.2582004039689117,1,0,0.9630864465751504,0,1
810,0,3,1,-0.28187844369818205,0,0,-0.699388282791361,0,1
811,0,3,1,0.7211251305407064,0,0,-0.10141216365787162,0,1
812,0,2,1,0.4125086461595099,0,0,-0.6033260161511617,0,1
813,0,3,0,-1.8249608656041643,4,2,0.16057583626994465,0,1
814,0,3,1,0.06531510123066392,0,0,-0.6934131178807266,0,1
815,0,1,1,0.00352372718875205,0,0,-0.9894135949921541,0,1
816,0,3,0,-0.5133408069840794,0,0,-0.6980093985812146,0,1
817,0,2,1,0.10389216177831348,1,1,0.37123992738383166,0,0
818,0,3,1,1.0297416149219027,0,0,-0.7522455108469731,0,1
819,0,3,1,-1.5163443812229678,3,2,0.03647625735676853,0,1
820,1,1,0,1.7241287047795948,1,1,2.4486043689728736,0,1
821,1,3,1,-0.20472432260288295,0,0,-0.6708913424483353,0,1
822,0,1,1,0.6439710094454072,0,0,-0.9894135949921541,0,1
823,1,3,0,-0.20472432260288295,0,1,-0.5307047810834512,0,1
824,0,3,1,-2.1335773499853605,4,1,0.46990552741278746,0,1
825,0,3,1,0.00352372718875205,0,0,-0.7338603880450211,1,0
826,0,3,1,0.00352372718875205,0,0,1.087950846596888,0,1
827,1,2,1,-2.21073147108066,0,2,0.37123992738383166,0,0
828,1,3,1,0.00352372718875205,0,0,-0.7044441915618977,1,0
830,1,3,0,-1.1305737757464722,1,0,-0.45792911098420436,0,0
831,1,2,1,-2.2238476716668605,1,1,-0.2999714899189534,0,1
832,0,3,1,0.00352372718875205,0,0,-0.723594135472411,0,0
833,0,3,1,-0.5133408069840794,0,0,-0.7006127319699711,0,1
834,0,3,1,-0.8991114124605749,0,0,-0.6842205564797506,0,1
835,1,1,0,0.7211251305407064,1,1,2.068337520010979,0,0
836,0,3,1,-0.6676490491746776,0,0,-0.6708913424483353,0,1
837,0,3,1,0.00352372718875205,0,0,-0.6934131178807266,0,1
838,1,3,1,0.18104628287361257,0,0,1.087950846596888,0,1
839,1,1,1,0.00352372718875205,0,0,0.10266269944379583,0,0
840,0,3,1,-0.7448031702699767,0,0,-0.6980093985812146,0,1
841,0,2,1,-1.0534196546511732,0,0,-0.6033260161511617,0,1
842,1,1,0,0.026738040683014372,0,0,0.1504640187288711,0,0
843,0,3,1,0.37393158561186035,0,0,-0.7527051389170218,0,0
844,0,3,1,-0.976265533555874,0,0,-0.6708913424483353,0,1
845,0,3,1,0.9525874938266037,0,0,-0.7117982406826786,0,1
846,0,3,1,0.00352372718875205,8,2,1.5679569867593717,0,1
847,0,3,1,0.4125086461595099,0,0,-0.6990830897528485,0,0
848,0,2,1,-0.12757020150758383,0,1,0.22400450993667917,0,1
849,1,1,0,0.00352372718875205,1,0,2.2869697233472324,0,0
850,0,3,1,-1.9792691077947624,4,2,0.16057583626994465,0,1
851,0,3,1,3.4215193688761754,0,0,-0.7035249354218003,0,1
852,0,3,0,-1.5934985023182668,1,1,-0.42882178456415393,0,0
853,1,1,0,-1.0534196546511732,0,1,0.45933408180166496,0,1
854,0,2,0,1.1068957360172018,1,0,-0.03338720929064909,0,1
855,1,3,0,-0.8991114124605749,0,1,-0.6456117985956513,0,1
856,1,1,0,1.1840498571125009,1,1,2.6876109653982496,0,1
857,1,1,1,1.6469745836842955,0,0,-0.013163574208501843,0,1
858,1,3,0,-0.4361866858887803,0,3,-0.281281174078489,0,0
859,0,3,1,0.00352372718875205,0,0,-0.723594135472411,0,0
860,0,3,1,0.8754333727313045,2,0,-0.47064793893859475,0,1
861,0,2,1,-0.6676490491746776,1,0,-0.5665557705472577,0,1
862,1,1,0,1.4155122203983983,0,0,-0.03599054267940544,0,1
863,0,3,0,0.00352372718875205,8,2,1.5679569867593717,0,1
864,0,2,1,-0.4361866858887803,0,0,-0.5114004021414016,0,1
865,1,2,0,0.9525874938266037,0,0,-0.5114004021414016,0,1
866,1,2,0,-0.20472432260288295,1,0,-0.47984050033957076,0,0
867,0,1,1,0.10389216177831348,0,0,0.8673293729734636,0,1
868,0,3,1,0.00352372718875205,0,0,-0.6400962617550657,0,1
869,1,3,1,-1.9792691077947624,1,1,-0.5800394196102092,0,1
870,0,3,1,-0.28187844369818205,0,0,-0.6990830897528485,0,1
871,1,1,0,1.3383580993030992,1,1,0.9430172465245396,0,1
872,0,1,1,0.2582004039689117,0,0,-0.805562366972634,0,1
873,0,3,1,1.3383580993030992,0,0,-0.6584813845570178,0,1
874,1,2,0,-0.12757020150758383,1,0,-0.10692770049845716,0,0
875,1,3,0,-1.1305737757464722,0,0,-0.7237485705039474,0,0
876,0,3,1,-0.7448031702699767,0,0,-0.6273811108252357,0,1
877,0,3,1,-0.8219572913652758,0,0,-0.6990830897528485,0,1
878,0,3,1,0.00352372718875205,0,0,-0.6990830897528485,0,1
879,1,1,0,2.0327451891607913,0,1,2.068337520010979,0,0
880,1,2,0,-0.35903256479348117,0,1,-0.03338720929064909,0,1
881,0,3,1,0.2582004039689117,0,0,-0.6990830897528485,0,1
882,0,3,0,-0.5904949280793784,0,0,-0.6027119530495765,0,1
883,0,2,1,-0.12757020150758383,0,0,-0.6033260161511617,0,1
884,0,3,1,-0.35903256479348117,0,0,-0.7301833634846306,0,1
885,0,3,0,0.7211251305407064,0,5,0.08151980822155103,1,0
886,0,2,1,-0.20472432260288295,0,0,-0.5114004021414016,0,1
887,1,1,0,-0.8219572913652758,0,0,0.11369377312496706,0,1
888,0,3,0,0.00352372718875205,1,2,-0.12715133558060443,0,1
889,1,1,1,-0.28187844369818205,0,0,0.11369377312496706,0,0
890,0,3,1,0.18104628287361257,0,0,-0.7044441915618977,1,0
